,freq2010,word,year,type,freq2020,freq2020_norm,freq_diff_unnormalized,freq_diff,div_freq_larger,abs_diff_norm,relative_diff,log_diff,abs_log_diff
74,128.4,ignites,2010,nonslang,510.93,79.8328125,3.9792056074766355,0.6217508761682243,1.6083612236509894,0.3782491238317757,0.4664700718096481,-0.4752157871026327,0.4752157871026327
75,36.38,didot,2010,nonslang,38.27,5.9796875,1.0519516217702034,0.16436744090159428,6.08392997125686,0.8356325590984057,1.4353416795154592,-1.8056508640179916,1.8056508640179916
76,14.55,sculptured,2010,nonslang,98.5,15.390625,6.769759450171821,1.057774914089347,1.057774914089347,0.057774914089347026,0.05615280242145909,0.05616756419491552,0.05616756419491552
77,4.65,committeeman,2010,nonslang,22.75,3.5546875,4.892473118279569,0.7644489247311828,1.3081318681318683,0.23555107526881727,0.26699676252142457,-0.26860006456793173,0.26860006456793173
78,239.55,snug,2010,nonslang,880.3,137.54687499999997,3.6748069296597783,0.5741885827593403,1.741588094967625,0.42581141724065974,0.5409916218478344,-0.5547973952278972,0.5547973952278972
79,13.6,paleontology,2010,nonslang,348.2,54.40624999999999,25.602941176470587,4.000459558823529,4.000459558823529,3.000459558823529,1.2000735226541677,1.3864092442264562,1.3864092442264562
80,28.2,mistreatment,2010,nonslang,4580.6,715.71875,162.43262411347519,25.380097517730498,25.380097517730498,24.380097517730494,1.8483705377771427,3.233965304585026,3.233965304585026
81,1241.17,greeting,2010,nonslang,16489.17,2576.4328124999997,13.285182529387592,2.0758097702168112,2.0758097702168112,1.0758097702168112,0.6995294576627724,0.7303513282615568,0.7303513282615568
82,14.88,conniption,2010,nonslang,96.42,15.065624999999999,6.479838709677419,1.0124747983870968,1.0124747983870968,0.012474798387096649,0.012397470415127294,0.012397629206904218,0.012397629206904218
83,0.93,sensuousness,2010,nonslang,2.5,0.390625,2.6881720430107525,0.42002688172043007,2.3808000000000002,0.5799731182795699,0.8168480832938949,-0.8674365656566357,0.8674365656566357
84,188.95,groans,2010,nonslang,580.55,90.71093749999999,3.072505953956073,0.4800790553056364,2.0829902678494534,0.5199209446943637,0.7025583435298325,-0.7338044900881091,0.7338044900881091
85,2505.93,unlike,2010,nonslang,37367.28,5838.6375,14.911541822796327,2.3299284098119264,2.3299284098119264,1.3299284098119262,0.7987729741535436,0.8458375417029677,0.8458375417029677
86,99.55,unmatched,2010,nonslang,10012.95,1564.5234375,100.58211953792065,15.7159561778001,15.7159561778001,14.715956177800102,1.7607076760997815,2.7546765133110647,2.7546765133110647
87,37.85,steeple,2010,nonslang,214.03,33.442187499999996,5.654689564068692,0.883545244385733,1.131803952716909,0.11645475561426699,0.12365485348587475,-0.12381277813661225,0.12381277813661225
88,1845.12,estimated,2010,nonslang,17032.0,2661.25,9.23083593479015,1.442318114810961,1.442318114810961,0.4423181148109609,0.3622117136409128,0.36625162119770666,0.36625162119770666
89,370.8,contenders,2010,nonslang,3267.4,510.53125,8.811758360302049,1.3768372437971952,1.3768372437971952,0.3768372437971952,0.3170913320048506,0.3197890165350819,0.3197890165350819
90,37.38,allotted,2010,nonslang,1181.1,184.54687499999997,31.59711075441412,4.937048555377206,4.937048555377206,3.9370485553772063,1.3262645634964219,1.5967676942247584,1.5967676942247584
91,0.57,conferral,2010,nonslang,25.8,4.03125,45.26315789473685,7.072368421052632,7.072368421052632,6.072368421052633,1.504482477587612,1.9561954197154867,1.9561954197154867
92,216.9,enhancements,2010,nonslang,682.0,106.5625,3.144306131857999,0.49129783310281233,2.035425219941349,0.5087021668971876,0.6822274606793679,-0.7107047503549928,0.7107047503549928
93,0.05,rufescent,2010,nonslang,2.2,0.34375,44.0,6.875,6.875,5.875,1.492063492063492,1.927891643552635,1.927891643552635
94,17.23,copyediting,2010,nonslang,57.62,9.003124999999999,3.3441671503192105,0.5225261172373766,1.9137799375216942,0.4774738827626234,0.6272127319943774,-0.649080311249082,0.649080311249082
95,31.7,adulterous,2010,nonslang,383.98,59.996875,12.112933753943219,1.892645899053628,1.892645899053628,0.8926458990536279,0.6171829737927275,0.6379757966491486,0.6379757966491486
96,5741.82,upgrade,2010,nonslang,22664.1,3541.2656249999995,3.9471979267897637,0.6167496760609005,1.6214033647927781,0.3832503239390995,0.47409976895478656,-0.483292048808479,0.483292048808479
97,1434.03,unicorn,2010,nonslang,9367.0,1463.59375,6.5319414517130046,1.020615851830157,1.020615851830157,0.02061585183015699,0.020405513310691237,0.020406221400677264,0.020406221400677264
98,4488.2,haircut,2010,nonslang,16973.6,2652.1249999999995,3.7818279042823404,0.5909106100441156,1.6923033416599897,0.4090893899558844,0.5142833134346128,-0.5260905250561958,0.5260905250561958
99,2083.45,inclusive,2010,nonslang,44246.33,6913.4890625,21.237049125248987,3.3182889258201542,3.3182889258201542,2.3182889258201542,1.0737071861766876,1.1994492662834122,1.1994492662834122
